Crash Record Number,County Code,County Name,Municipality Code,Municipality Name,Crash Year,Crash Month,Day of Week,Time of Day,Hour of Day,Illumination,Weather,Road Condition,Collision Type,Fatality Count,Injury Count,Arrival Time,Dispatch Time,Vehicle Count,Automobile Count,Motorcycle Count,Bus Count,Small Truck Count,Heavy Truck Count,SUV Count,Van Count,Bicycle Count,Pedestrian Count,Latitude (Decimal),Longitude (Decimal),Speeding Related,Aggressive Driving
2017047203,46,Montgomery,46220,Upper Merion Twp,2017,5,2,1507,15,Daylight,No adverse conditions,Dry,Angle,0,0,1517,1508,2,1,0,0,0,0,1,0,0,0,40.0808,-75.4021,No,Yes
2017017662,46,Montgomery,46220,Upper Merion Twp,2017,2,6,103,1,Dark no street lights,No adverse conditions,Dry,Hit fixed object,0,1,118,107,1,0,0,0,0,0,1,0,0,0,40.0748,-75.3515,Yes,Yes
2017133243,46,Montgomery,46220,Upper Merion Twp,2017,12,7,1103,11,Daylight,No adverse conditions,Dry,Rear-end,0,0,1113,1105,2,1,0,0,1,0,0,0,0,0,40.0758,-75.36,No,Yes
2017093027,46,Montgomery,46220,Upper Merion Twp,2017,9,7,2158,21,Dark street lights,No adverse conditions,Wet,Rear-end,0,0,2203,2159,2,1,0,0,0,0,1,0,0,0,40.0826,-75.3932,No,Yes
2017071521,46,Montgomery,46220,Upper Merion Twp,2017,7,4,129,1,Dark street lights,No adverse conditions,Dry,Hit fixed object,0,1,144,131,1,0,0,0,0,0,1,0,0,0,40.0817,-75.3894,No,No
2018000775,46,Montgomery,46220,Upper Merion Twp,2017,12,7,1259,12,Daylight,No adverse conditions,Dry,Rear-end,0,0,1310,1303,2,0,0,0,0,0,2,0,0,0,40.0777,-75.3716,No,Yes
2017079596,46,Montgomery,46220,Upper Merion Twp,2017,8,3,1552,15,Daylight,No adverse conditions,Dry,Angle,0,1,1555,1553,2,1,0,0,1,0,0,0,0,0,40.0858,-75.4022,No,Yes
2017012460,46,Montgomery,46220,Upper Merion Twp,2017,1,7,1529,15,Daylight,No adverse conditions,Dry,Rear-end,0,1,1536,1529,3,3,0,0,0,0,0,0,0,0,40.0794,-75.3789,No,Yes
2017034917,46,Montgomery,46220,Upper Merion Twp,2017,3,6,1549,15,Daylight,No adverse conditions,Dry,Rear-end,0,0,1554,1550,3,2,0,0,0,0,1,0,0,0,40.0711,-75.3446,No,Yes
2017069552,46,Montgomery,46220,Upper Merion Twp,2017,6,3,659,6,Daylight,No adverse conditions,Dry,Rear-end,0,1,705,700,2,1,0,0,1,0,0,0,0,0,40.0823,-75.3914,Yes,Yes
2017067089,46,Montgomery,46220,Upper Merion Twp,2017,7,7,224,2,Dark no street lights,No adverse conditions,Dry,Angle,0,0,228,226,2,1,0,0,1,0,0,0,0,0,40.0831,-75.3968,No,No
2017128683,46,Montgomery,46220,Upper Merion Twp,2017,11,3,1009,10,Daylight,No adverse conditions,Dry,Rear-end,0,1,1025,1013,2,1,0,0,0,0,0,1,0,0,40.103,-75.4195,Yes,Yes
2017084017,46,Montgomery,46220,Upper Merion Twp,2017,8,5,1613,16,Daylight,No adverse conditions,Dry,Angle,0,0,1621,1613,2,1,0,0,0,0,1,0,0,0,40.0968,-75.4176,No,Yes
2017065202,46,Montgomery,46220,Upper Merion Twp,2017,6,4,1824,18,Daylight,No adverse conditions,Dry,Rear-end,0,0,1843,1828,2,1,0,0,0,0,1,0,0,0,40.0807,-75.3853,Yes,Yes
2017062652,46,Montgomery,46220,Upper Merion Twp,2017,6,1,1220,12,Daylight,No adverse conditions,Dry,Rear-end,0,0,1233,1233,2,1,0,0,1,0,0,0,0,0,40.0762,-75.3637,Yes,Yes
2017003913,46,Montgomery,46220,Upper Merion Twp,2017,1,2,2158,21,Dark street lights,No adverse conditions,Dry,Sideswipe (Opposite dir.),0,1,2159,2158,2,2,0,0,0,0,0,0,0,0,40.0859,-75.3576,No,No
2017012437,46,Montgomery,46220,Upper Merion Twp,2017,1,5,1656,16,Dark no street lights,No adverse conditions,Dry,Rear-end,0,0,1725,1710,2,1,0,0,0,0,1,0,0,0,40.0856,-75.399,No,Yes
2017027071,46,Montgomery,46220,Upper Merion Twp,2017,3,7,1611,16,Daylight,No adverse conditions,Dry,Angle,0,1,1619,1611,2,2,0,0,0,0,0,0,0,0,40.1056,-75.3853,No,Yes
2017040948,46,Montgomery,46220,Upper Merion Twp,2017,4,1,1915,19,Daylight,No adverse conditions,Dry,Rear-end,0,1,1918,1918,3,1,0,0,0,0,2,0,0,0,40.0837,-75.3651,No,Yes
2017059989,46,Montgomery,46220,Upper Merion Twp,2017,6,2,1311,13,Daylight,No adverse conditions,Dry,Rear-end,0,1,1312,1311,2,1,0,0,0,0,1,0,0,0,40.0886,-75.3815,No,No
2017040312,46,Montgomery,46220,Upper Merion Twp,2017,4,3,1652,16,Daylight,No adverse conditions,Dry,Non collision,0,1,1655,1654,1,0,1,0,0,0,0,0,0,0,40.0766,-75.3573,No,No
2017091118,46,Montgomery,46220,Upper Merion Twp,2017,9,3,1155,11,Daylight,No adverse conditions,Dry,Sideswipe (same dir.),0,2,1157,1155,2,1,0,0,0,0,1,0,0,0,40.0882,-75.3824,No,Yes
2017069384,46,Montgomery,46220,Upper Merion Twp,2017,7,4,1235,12,Daylight,No adverse conditions,Dry,Angle,0,0,1235,1233,2,2,0,0,0,0,0,0,0,0,40.1032,-75.4007,No,Yes
2017106188,46,Montgomery,46220,Upper Merion Twp,2017,10,2,1613,16,Daylight,No adverse conditions,Wet,Rear-end,0,0,1624,1617,3,3,0,0,0,0,0,0,0,0,40.0778,-75.3718,No,Yes
2017054500,46,Montgomery,46220,Upper Merion Twp,2017,5,5,550,5,Dawn,Rain,Water - standing or moving,Hit fixed object,0,0,607,550,1,1,0,0,0,0,0,0,0,0,40.0981,-75.3392,No,No
2017045239,46,Montgomery,46220,Upper Merion Twp,2017,4,1,1532,15,Daylight,No adverse conditions,Dry,Rear-end,0,0,1534,1532,2,0,0,0,0,0,2,0,0,0,40.0768,-75.3673,No,Yes
2017123766,46,Montgomery,46220,Upper Merion Twp,2017,11,6,1714,17,Dark no street lights,No adverse conditions,Dry,Rear-end,0,0,1720,1716,3,0,0,0,0,0,3,0,0,0,40.0974,-75.3408,No,No
2017073155,46,Montgomery,46220,Upper Merion Twp,2017,7,2,1528,15,Daylight,No adverse conditions,Dry,Angle,0,0,1535,1529,2,1,0,0,1,0,0,0,0,0,40.1041,-75.3303,No,No
2017132164,46,Montgomery,46220,Upper Merion Twp,2017,11,5,1821,18,Dark street lights,No adverse conditions,Dry,Rear-end,0,2,1850,1827,2,2,0,0,0,0,0,0,0,0,40.0799,-75.4,No,No
2017080982,46,Montgomery,46220,Upper Merion Twp,2017,7,7,1144,11,Daylight,No adverse conditions,Dry,Rear-end,0,2,1201,1148,3,1,0,0,0,0,2,0,0,0,40.0664,-75.3336,Yes,Yes
2017075350,46,Montgomery,46220,Upper Merion Twp,2017,7,2,1633,16,Daylight,No adverse conditions,Dry,Rear-end,0,1,1638,1633,2,2,0,0,0,0,0,0,0,0,40.1058,-75.3597,No,No
2017011697,46,Montgomery,46220,Upper Merion Twp,2017,1,7,943,9,Daylight,No adverse conditions,Dry,Hit fixed object,0,0,953,947,1,1,0,0,0,0,0,0,0,0,40.0883,-75.3822,No,No
2017127276,46,Montgomery,46220,Upper Merion Twp,2017,11,4,1204,12,Daylight,No adverse conditions,Dry,Angle,0,1,1207,1204,3,1,0,0,0,0,2,0,0,0,40.0633,-75.3929,No,No
2017038495,46,Montgomery,46220,Upper Merion Twp,2017,3,6,1950,19,Dark unknown roadway lighting,No adverse conditions,Dry,Rear-end,0,0,1959,1950,2,1,0,0,0,0,1,0,0,0,40.0828,-75.393,Yes,Yes
2017038245,46,Montgomery,46220,Upper Merion Twp,2017,4,4,1058,10,Daylight,No adverse conditions,Dry,Angle,0,1,1100,1058,1,0,0,0,1,0,0,0,1,0,40.0859,-75.3576,No,No
2017000095,46,Montgomery,46220,Upper Merion Twp,2017,1,1,1518,15,Daylight,No adverse conditions,Dry,Angle,0,2,1523,1518,2,1,0,0,0,0,1,0,0,0,40.0853,-75.3889,No,Yes
2017098638,46,Montgomery,46220,Upper Merion Twp,2017,9,7,1403,14,Daylight,No adverse conditions,Dry,Rear-end,0,0,1518,1416,2,1,0,0,1,0,0,0,0,0,40.0797,-75.3807,Yes,Yes
2017042072,46,Montgomery,46220,Upper Merion Twp,2017,4,7,50,0,Dark street lights,No adverse conditions,Dry,Rear-end,0,1,57,55,2,1,0,0,1,0,0,0,0,0,40.0947,-75.3629,No,No
2017125519,46,Montgomery,46220,Upper Merion Twp,2017,11,4,717,7,Dawn,No adverse conditions,Dry,Non collision,0,0,723,717,1,0,0,0,0,1,0,0,0,0,40.0676,-75.3427,No,No
2017008334,46,Montgomery,46220,Upper Merion Twp,2017,1,5,811,8,Daylight,No adverse conditions,Dry,Rear-end,0,2,813,811,2,2,0,0,0,0,0,0,0,0,40.1065,-75.3726,No,Yes
2017038349,46,Montgomery,46220,Upper Merion Twp,2017,4,4,529,5,Dark street lights,No adverse conditions,Dry,Sideswipe (same dir.),0,0,544,536,2,1,0,0,0,1,0,0,0,0,40.0808,-75.3851,No,Yes
2017121679,46,Montgomery,46220,Upper Merion Twp,2017,10,2,1905,19,Dark street lights,Rain,Wet,Hit fixed object,0,1,9999,9999,1,0,0,0,0,0,1,0,0,0,40.0906,-75.4131,Yes,Yes
2017048546,46,Montgomery,46220,Upper Merion Twp,2017,5,3,1030,10,Daylight,No adverse conditions,Dry,Angle,0,0,1032,1030,2,2,0,0,0,0,0,0,0,0,40.0882,-75.382,No,Yes
2017096294,46,Montgomery,46220,Upper Merion Twp,2017,9,4,601,6,Dawn,No adverse conditions,Dry,Rear-end,0,1,604,603,2,1,0,0,0,0,1,0,0,0,40.0761,-75.3622,Yes,Yes
2017031642,46,Montgomery,46220,Upper Merion Twp,2017,3,6,1829,18,Dark no street lights,No adverse conditions,Dry,Rear-end,0,0,1842,1830,2,1,0,0,0,0,1,0,0,0,40.0807,-75.4054,Yes,Yes
2017031103,46,Montgomery,46220,Upper Merion Twp,2017,3,2,846,8,Daylight,No adverse conditions,Dry,Rear-end,0,1,904,847,2,1,0,0,0,1,0,0,0,0,40.0856,-75.399,No,Yes
2017105200,46,Montgomery,46220,Upper Merion Twp,2017,10,4,1920,19,Dark street lights,No adverse conditions,Dry,Angle,0,0,1926,1924,2,1,0,0,0,0,1,0,0,0,40.0894,-75.3887,No,Yes
2018004620,46,Montgomery,46220,Upper Merion Twp,2017,11,4,1038,10,Daylight,No adverse conditions,Dry,Non collision,0,1,1044,1039,1,0,0,0,1,0,0,0,0,0,40.0846,-75.3956,Yes,Yes
2017107642,46,Montgomery,46220,Upper Merion Twp,2017,10,5,1808,18,Dark no street lights,No adverse conditions,Dry,Rear-end,0,0,1828,1818,2,1,0,0,1,0,0,0,0,0,40.0983,-75.418,No,Yes
2017124804,46,Montgomery,46220,Upper Merion Twp,2017,11,2,1803,18,Dark street lights,No adverse conditions,Dry,Angle,0,0,1810,1803,2,1,0,0,0,0,1,0,0,0,40.096,-75.4,No,Yes
2017138107,46,Montgomery,46220,Upper Merion Twp,2017,12,1,1153,11,Daylight,No adverse conditions,Dry,Rear-end,0,2,1215,1215,3,1,0,0,0,0,2,0,0,0,40.0778,-75.372,Yes,Yes
2017137994,46,Montgomery,46220,Upper Merion Twp,2017,12,5,738,7,Daylight,No adverse conditions,Dry,Angle,0,1,746,740,2,1,0,1,0,0,0,0,0,0,40.1031,-75.4123,No,No
2017080018,46,Montgomery,46220,Upper Merion Twp,2017,7,2,715,7,Daylight,No adverse conditions,Dry,Sideswipe (same dir.),0,0,752,729,2,0,0,0,0,1,1,0,0,0,40.1014,-75.4182,No,Yes
2017102687,46,Montgomery,46220,Upper Merion Twp,2017,8,6,2257,22,Dark street lights,No adverse conditions,Dry,Rear-end,0,0,2314,2300,2,1,0,0,0,1,0,0,0,0,40.0825,-75.3922,Yes,Yes
2017078525,46,Montgomery,46220,Upper Merion Twp,2017,7,7,1056,10,Daylight,No adverse conditions,Dry,Hit fixed object,0,0,1122,1057,1,0,0,0,0,0,1,0,0,0,40.0823,-75.3917,No,Yes
2017070845,46,Montgomery,46220,Upper Merion Twp,2017,7,2,1256,12,Daylight,No adverse conditions,Dry,Sideswipe (same dir.),0,0,1306,1257,2,1,0,0,1,0,0,0,0,0,40.0714,-75.3451,No,No
2017030428,46,Montgomery,46220,Upper Merion Twp,2017,3,5,858,8,Daylight,No adverse conditions,Dry,Rear-end,0,3,919,900,3,1,0,0,0,0,1,1,0,0,40.0837,-75.3948,Yes,Yes
2017132295,46,Montgomery,46220,Upper Merion Twp,2017,12,4,1528,15,Daylight,No adverse conditions,Dry,Hit pedestrian,0,1,1534,1529,1,1,0,0,0,0,0,0,0,1,40.0879,-75.3957,Yes,Yes
2017035453,46,Montgomery,46220,Upper Merion Twp,2017,3,3,817,8,Daylight,Rain and fog,Wet,Rear-end,0,1,844,825,4,3,0,0,0,0,1,0,0,0,40.0652,-75.3312,Yes,Yes
2017020461,46,Montgomery,46220,Upper Merion Twp,2017,2,3,2143,21,Dark street lights,No adverse conditions,Dry,Rear-end,0,0,2154,2144,4,4,0,0,0,0,0,0,0,0,40.1064,-75.4201,Yes,Yes
2017053846,46,Montgomery,46220,Upper Merion Twp,2017,5,5,2117,21,Dark unknown roadway lighting,Rain,Wet,Hit fixed object,0,0,2125,2118,1,1,0,0,0,0,0,0,0,0,40.0714,-75.3296,No,Yes
2017098262,46,Montgomery,46220,Upper Merion Twp,2017,9,6,1203,12,Daylight,No adverse conditions,Dry,Hit pedestrian,0,1,1215,1209,1,1,0,0,0,0,0,0,0,1,40.0731,-75.3388,No,No
2017060045,46,Montgomery,46220,Upper Merion Twp,2017,5,7,629,6,Daylight,Rain,Wet,Hit fixed object,0,1,629,629,1,0,0,0,0,0,1,0,0,0,40.1054,-75.42,No,No
2017132279,46,Montgomery,46220,Upper Merion Twp,2017,12,4,910,9,Daylight,No adverse conditions,Dry,Rear-end,0,1,914,911,2,0,0,0,0,0,2,0,0,0,40.0804,-75.3716,No,Yes
2017080413,46,Montgomery,46220,Upper Merion Twp,2017,8,2,1506,15,Daylight,Rain,Wet,Angle,0,0,1511,1506,2,0,0,0,1,0,1,0,0,0,40.1057,-75.4069,Yes,Yes
2017093206,46,Montgomery,46220,Upper Merion Twp,2017,9,1,726,7,Daylight,Rain,Wet,Rear-end,0,1,726,726,2,0,0,0,0,1,1,0,0,0,40.0689,-75.3421,Yes,Yes
2017079591,46,Montgomery,46220,Upper Merion Twp,2017,8,6,1210,12,Daylight,No adverse conditions,Dry,Hit fixed object,0,1,1217,1214,1,0,0,0,0,0,1,0,0,0,40.1008,-75.3356,No,No
2017136925,46,Montgomery,46220,Upper Merion Twp,2017,10,3,1051,10,Daylight,No adverse conditions,Dry,Rear-end,0,1,1102,1052,2,1,0,0,0,0,1,0,0,0,40.0675,-75.3382,No,Yes
2017002628,46,Montgomery,46220,Upper Merion Twp,2017,1,5,909,9,Daylight,No adverse conditions,Dry,Rear-end,0,0,917,909,2,0,0,0,0,0,1,1,0,0,40.075,-75.3525,Yes,Yes
2017022951,46,Montgomery,46220,Upper Merion Twp,2017,2,6,520,5,Dawn,No adverse conditions,Dry,Angle,0,1,534,527,2,0,0,0,0,0,2,0,0,0,40.087,-75.3266,No,No
2017128669,46,Montgomery,46220,Upper Merion Twp,2017,11,5,1555,15,Daylight,No adverse conditions,Dry,Rear-end,0,0,1605,1558,3,2,0,0,0,0,1,0,0,0,40.0822,-75.3911,No,Yes
2017018697,46,Montgomery,46220,Upper Merion Twp,2017,2,4,1912,19,Dark street lights,No adverse conditions,Dry,Angle,0,1,1919,1912,2,1,0,0,0,0,1,0,0,0,40.0858,-75.4022,No,Yes
2017025684,46,Montgomery,46220,Upper Merion Twp,2017,3,3,1015,10,Daylight,Rain,Wet,Other or Unknown,0,0,1023,1015,1,1,0,0,0,0,0,0,0,0,40.0944,-75.3447,No,No
2017129243,46,Montgomery,46220,Upper Merion Twp,2017,11,7,1419,14,Daylight,Rain,Wet,Rear-end,0,0,1447,1427,2,0,0,0,1,0,1,0,0,0,40.0761,-75.3629,Yes,Yes
2017078614,46,Montgomery,46220,Upper Merion Twp,2017,7,1,1318,13,Daylight,No adverse conditions,Dry,Angle,0,2,1321,1318,2,1,0,0,1,0,0,0,0,0,40.0858,-75.4022,No,Yes
2017063732,46,Montgomery,46220,Upper Merion Twp,2017,6,7,1616,16,Daylight,No adverse conditions,Dry,Rear-end,0,0,1620,1618,2,1,0,0,0,0,1,0,0,0,40.0752,-75.3535,Yes,Yes
2017057790,46,Montgomery,46220,Upper Merion Twp,2017,5,7,1518,15,Daylight,Rain,Wet,Rear-end,0,0,1521,1518,2,2,0,0,0,0,0,0,0,0,40.0757,-75.3585,Yes,Yes
2017051119,46,Montgomery,46220,Upper Merion Twp,2017,5,6,1005,10,Daylight,No adverse conditions,Dry,Angle,0,1,1007,1005,2,1,0,0,0,0,0,1,0,0,40.0906,-75.3837,No,Yes
2017043572,46,Montgomery,46220,Upper Merion Twp,2017,4,3,1816,18,Daylight,Rain,Wet,Rear-end,0,0,1835,1821,2,1,0,0,0,0,1,0,0,0,40.078,-75.3728,No,Yes
2017108543,46,Montgomery,46220,Upper Merion Twp,2017,10,2,1045,10,Daylight,Rain,Wet,Non collision,0,1,1053,1047,1,0,1,0,0,0,0,0,0,0,40.08,-75.382,No,No
2017083288,46,Montgomery,46220,Upper Merion Twp,2017,7,7,901,9,Daylight,No adverse conditions,Dry,Hit fixed object,0,1,910,901,1,1,0,0,0,0,0,0,0,0,40.0951,-75.4182,Yes,Yes
2017049678,46,Montgomery,46220,Upper Merion Twp,2017,5,2,631,6,Daylight,No adverse conditions,Dry,Rear-end,0,0,658,631,3,2,0,0,1,0,0,0,0,0,40.0978,-75.4183,Yes,Yes
2017108787,46,Montgomery,46220,Upper Merion Twp,2017,10,6,1212,12,Daylight,No adverse conditions,Dry,Angle,0,1,1216,1212,2,1,0,0,0,0,1,0,0,0,40.0858,-75.4024,No,Yes
2017110404,46,Montgomery,46220,Upper Merion Twp,2017,10,2,1206,12,Daylight,No adverse conditions,Dry,Angle,0,2,1206,1206,2,2,0,0,0,0,0,0,0,0,40.0913,-75.3733,No,Yes
2017093205,46,Montgomery,46220,Upper Merion Twp,2017,9,1,653,6,Daylight,Rain,Wet,Hit fixed object,0,0,705,654,1,0,0,0,0,0,1,0,0,0,40.0689,-75.3421,Yes,Yes
2017102848,46,Montgomery,46220,Upper Merion Twp,2017,10,1,1615,16,Daylight,No adverse conditions,Dry,Rear-end,0,0,1628,1628,2,1,0,0,0,0,1,0,0,0,40.0758,-75.3594,No,No
2017102910,46,Montgomery,46220,Upper Merion Twp,2017,9,1,1513,15,Daylight,No adverse conditions,Dry,Rear-end,0,1,1536,1515,3,1,0,0,0,0,1,1,0,0,40.0787,-75.3757,No,Yes
2017075918,46,Montgomery,46220,Upper Merion Twp,2017,7,2,2033,20,Dusk,Rain,Wet,Hit fixed object,0,1,2043,2034,1,1,0,0,0,0,0,0,0,0,40.0873,-75.3618,Yes,Yes
2017004027,46,Montgomery,46220,Upper Merion Twp,2017,1,6,1559,15,Daylight,No adverse conditions,Dry,Rear-end,0,2,1621,1559,5,3,0,0,0,0,2,0,0,0,40.0722,-75.3461,Yes,Yes
2017030591,46,Montgomery,46220,Upper Merion Twp,2017,3,3,1529,15,Daylight,No adverse conditions,Dry,Head-on,0,2,1532,1529,2,1,0,0,0,0,1,0,0,0,40.0809,-75.3739,No,Yes
2017006494,46,Montgomery,46220,Upper Merion Twp,2017,1,1,1946,19,Dark no street lights,No adverse conditions,Dry,Hit fixed object,0,1,1949,1948,1,0,1,0,0,0,0,0,0,0,40.0902,-75.3764,Yes,Yes
2017083427,46,Montgomery,46220,Upper Merion Twp,2017,6,4,1449,14,Daylight,No adverse conditions,Dry,Rear-end,0,0,1452,1449,2,0,0,0,0,1,0,1,0,0,40.0803,-75.3835,No,Yes
2017133106,46,Montgomery,46220,Upper Merion Twp,2017,12,4,835,8,Dark no street lights,No adverse conditions,Dry,Non collision,0,0,845,837,2,1,0,0,0,0,1,0,0,0,40.089,-75.371,No,No
2017001591,46,Montgomery,46220,Upper Merion Twp,2017,1,3,528,5,Dark street lights,Rain,Wet,Hit fixed object,0,0,545,528,1,0,0,0,0,1,0,0,0,0,40.092,-75.4077,No,No
2017009049,46,Montgomery,46220,Upper Merion Twp,2017,1,3,1234,12,Daylight,No adverse conditions,Wet,Angle,0,2,1237,1234,3,0,0,0,0,0,3,0,0,0,40.0854,-75.3935,No,Yes
2017117034,46,Montgomery,46220,Upper Merion Twp,2017,10,3,1607,16,Daylight,No adverse conditions,Dry,Rear-end,0,0,1629,1611,2,1,0,0,0,0,1,0,0,0,40.076,-75.3621,Yes,Yes
2017066031,46,Montgomery,46220,Upper Merion Twp,2017,6,3,1938,19,Daylight,No adverse conditions,Dry,Angle,0,1,1941,1938,2,1,1,0,0,0,0,0,0,0,40.096,-75.4175,No,Yes
2017002399,46,Montgomery,46220,Upper Merion Twp,2017,1,6,756,7,Daylight,No adverse conditions,Wet,Angle,0,0,800,756,2,2,0,0,0,0,0,0,0,0,40.0751,-75.3378,No,Yes
2017121684,46,Montgomery,46220,Upper Merion Twp,2017,11,5,2130,21,Dark street lights,No adverse conditions,Dry,Other or Unknown,0,0,2137,2130,1,0,0,0,0,0,1,0,0,0,40.0935,-75.4004,No,No
2017112860,46,Montgomery,46220,Upper Merion Twp,2017,10,1,210,2,Dark street lights,No adverse conditions,Dry,Hit fixed object,0,1,215,211,1,1,0,0,0,0,0,0,0,0,40.1041,-75.3279,No,No
2017088642,46,Montgomery,46220,Upper Merion Twp,2017,8,2,1208,12,Daylight,No adverse conditions,Dry,Angle,0,1,1209,1209,2,2,0,0,0,0,0,0,0,0,40.082,-75.4031,No,Yes
2017097583,46,Montgomery,46220,Upper Merion Twp,2017,9,7,335,3,Dark unknown roadway lighting,No adverse conditions,Dry,Hit fixed object,0,0,340,337,1,1,0,0,0,0,0,0,0,0,40.0691,-75.3486,Yes,Yes
2017032508,46,Montgomery,46220,Upper Merion Twp,2017,3,2,1025,10,Daylight,No adverse conditions,Dry,Rear-end,0,0,1043,1027,3,2,0,0,0,0,1,0,0,0,40.0648,-75.3308,Yes,Yes
2017026053,46,Montgomery,46220,Upper Merion Twp,2017,3,3,2236,22,Dark no street lights,Rain,Wet,Hit fixed object,0,1,2305,2259,1,0,0,0,0,0,1,0,0,0,40.1002,-75.4184,Yes,Yes
2017132496,46,Montgomery,46220,Upper Merion Twp,2017,12,7,2043,20,Dark no street lights,Snow,Wet,Sideswipe (same dir.),0,0,2105,2048,2,0,0,0,0,0,2,0,0,0,40.0836,-75.395,Yes,Yes
2017129098,46,Montgomery,46220,Upper Merion Twp,2017,11,2,2052,20,Dark street lights,No adverse conditions,Dry,Other or Unknown,0,0,2057,2054,1,1,0,0,0,0,0,0,0,0,40.0856,-75.3991,No,No
2017074170,46,Montgomery,46220,Upper Merion Twp,2017,7,5,1517,15,Daylight,No adverse conditions,Dry,Angle,0,2,1522,1517,2,2,0,0,0,0,0,0,0,0,40.0676,-75.3427,No,Yes
2017040096,46,Montgomery,46220,Upper Merion Twp,2017,2,6,1259,12,Daylight,No adverse conditions,Dry,Rear-end,0,1,1309,1301,2,1,0,0,0,0,1,0,0,0,40.0787,-75.3761,Yes,Yes
2017136774,46,Montgomery,46220,Upper Merion Twp,2017,12,5,1431,14,Daylight,No adverse conditions,Dry,Angle,0,0,1443,1431,2,1,0,0,0,0,0,1,0,0,40.0872,-75.3996,No,Yes
2017132613,46,Montgomery,46220,Upper Merion Twp,2017,12,6,21,0,Dark no street lights,No adverse conditions,Snow covered,Hit fixed object,0,0,26,22,1,1,0,0,0,0,0,0,0,0,40.0708,-75.3275,No,No
2017008533,46,Montgomery,46220,Upper Merion Twp,2017,1,4,624,6,Daylight,No adverse conditions,Wet,Rear-end,0,1,710,647,2,1,0,0,1,0,0,0,0,0,40.0752,-75.3549,No,Yes
2017093358,46,Montgomery,46220,Upper Merion Twp,2017,9,7,1530,15,Daylight,No adverse conditions,Dry,Hit fixed object,0,1,1535,1531,1,1,0,0,0,0,0,0,0,0,40.0914,-75.4077,Yes,Yes
2017129095,46,Montgomery,46220,Upper Merion Twp,2017,11,7,1316,13,Daylight,No adverse conditions,Dry,Rear-end,0,0,1335,1317,2,1,0,0,0,0,1,0,0,0,40.0725,-75.3463,No,Yes
2017135688,46,Montgomery,46220,Upper Merion Twp,2017,12,4,1710,17,Dark no street lights,No adverse conditions,Dry,Rear-end,0,1,1719,1712,2,1,0,0,1,0,0,0,0,0,40.0881,-75.3544,No,Yes
2017081786,46,Montgomery,46220,Upper Merion Twp,2017,8,3,1802,18,Daylight,No adverse conditions,Dry,Sideswipe (same dir.),0,1,1817,1803,2,2,0,0,0,0,0,0,0,0,40.0857,-75.388,No,Yes
2017095401,46,Montgomery,46220,Upper Merion Twp,2017,9,7,712,7,Daylight,No adverse conditions,Dry,Rear-end,0,2,712,712,2,0,0,0,0,0,2,0,0,0,40.0853,-75.3936,Yes,Yes
2017117027,46,Montgomery,46220,Upper Merion Twp,2017,10,1,2122,21,Dark street lights,Rain,Water - standing or moving,Hit fixed object,0,1,2141,2125,2,2,0,0,0,0,0,0,0,0,40.0822,-75.3916,Yes,Yes
2017105809,46,Montgomery,46220,Upper Merion Twp,2017,10,5,1020,10,Daylight,No adverse conditions,Dry,Rear-end,0,1,1024,1021,2,2,0,0,0,0,0,0,0,0,40.1006,-75.3685,No,No
2017138112,46,Montgomery,46220,Upper Merion Twp,2017,12,5,924,9,Daylight,No adverse conditions,Wet,Rear-end,0,1,945,928,3,2,0,0,0,0,1,0,0,0,40.0826,-75.3928,No,Yes
2017069755,46,Montgomery,46220,Upper Merion Twp,2017,7,6,722,7,Daylight,Rain,Wet,Angle,0,0,730,723,2,0,0,0,0,1,1,0,0,0,40.0773,-75.3482,Yes,Yes
2017063140,46,Montgomery,46220,Upper Merion Twp,2017,6,6,1522,15,Daylight,No adverse conditions,Dry,Rear-end,0,0,1525,1522,3,1,0,0,1,0,1,0,0,0,40.0931,-75.3678,Yes,Yes
2017084415,46,Montgomery,46220,Upper Merion Twp,2017,8,5,2040,20,Dark no street lights,No adverse conditions,Dry,Sideswipe (same dir.),0,0,2055,2042,2,1,0,0,0,1,0,0,0,0,40.0934,-75.3929,No,Yes
2017133201,46,Montgomery,46220,Upper Merion Twp,2017,12,6,1642,16,Dark street lights,Snow,Snow covered,Rear-end,0,1,1645,1642,2,2,0,0,0,0,0,0,0,0,40.0891,-75.397,No,No
2017045220,46,Montgomery,46220,Upper Merion Twp,2017,4,3,816,8,Daylight,No adverse conditions,Dry,Rear-end,0,2,825,818,5,3,0,0,1,0,1,0,0,0,40.0856,-75.399,Yes,Yes
2017124601,46,Montgomery,46220,Upper Merion Twp,2017,11,2,1258,12,Daylight,No adverse conditions,Dry,Angle,0,0,1305,1258,2,1,0,0,0,0,1,0,0,0,40.0813,-75.3566,No,No
2017072815,46,Montgomery,46220,Upper Merion Twp,2017,7,7,100,1,Dark no street lights,No adverse conditions,Wet,Hit fixed object,0,1,115,114,1,1,0,0,0,0,0,0,0,0,40.0943,-75.4563,Yes,Yes
2017032022,46,Montgomery,46220,Upper Merion Twp,2017,3,5,704,7,Daylight,No adverse conditions,Dry,Hit fixed object,0,0,745,710,1,1,0,0,0,0,0,0,0,0,40.1029,-75.4194,No,No
